item,geo,beds,state,label
http://www.wikidata.org/entity/Q7252326,Point(-88.22746 40.11792),210,http://www.wikidata.org/entity/Q462184,Provena Covenant Medical Center
http://www.wikidata.org/entity/Q7252327,Point(-87.87197222 41.12102778),182,http://www.wikidata.org/entity/Q578351,Provena St. Mary's Hospital
http://www.wikidata.org/entity/Q7252388,Point(-149.819 61.1883),401,http://www.wikidata.org/entity/Q797,Providence Alaska Medical Center
http://www.wikidata.org/entity/Q7252440,Point(-118.45981 34.27978),377,http://www.wikidata.org/entity/Q1918669,Providence Holy Cross Medical Center
http://www.wikidata.org/entity/Q7252456,Point(-122.936 45.3082),40,http://www.wikidata.org/entity/Q824,Providence Newberg Medical Center
http://www.wikidata.org/entity/Q7252461,Point(-122.613 45.5275),483,http://www.wikidata.org/entity/Q824,Providence Portland Medical Center
http://www.wikidata.org/entity/Q7252476,Point(-117.413 47.6491),628,http://www.wikidata.org/entity/Q1223,Providence Sacred Heart Medical Center and Children's Hospital
http://www.wikidata.org/entity/Q7252477,Point(-118.327 34.155),446,http://www.wikidata.org/entity/Q39561,Providence Saint Joseph Medical Center
http://www.wikidata.org/entity/Q7252480,Point(-122.772 45.51),523,http://www.wikidata.org/entity/Q824,Providence St. Vincent Medical Center
http://www.wikidata.org/entity/Q7252481,Point(-122.848 47.0525),390,http://www.wikidata.org/entity/Q1223,Providence St. Peter Hospital
http://www.wikidata.org/entity/Q7252487,Point(-118.53181 34.17034),245,http://www.wikidata.org/entity/Q2708222,Providence Tarzana Medical Center
http://www.wikidata.org/entity/Q7252504,Point(-122.586389 45.356389),143,http://www.wikidata.org/entity/Q849596,Providence Willamette Falls Medical Center
http://www.wikidata.org/entity/Q7278187,Point(-76.6244 39.2881),100,http://www.wikidata.org/entity/Q5092,R Adams Cowley Shock Trauma Center
http://www.wikidata.org/entity/Q7284577,Point(-81.6058333 41.5044444),244,http://www.wikidata.org/entity/Q37320,Rainbow Babies & Children's Hospital
http://www.wikidata.org/entity/Q7291084,Point(-118.158588 33.929358),395,http://www.wikidata.org/entity/Q488946,Rancho Los Amigos National Rehabilitation Center
http://www.wikidata.org/entity/Q7293232,Point(-90.4152 38.7099),60,http://www.wikidata.org/entity/Q606594,Ranken Jordan – A Pediatric Specialty Hospital
http://www.wikidata.org/entity/Q7306130,Point(-85.19497 34.27685),230,http://www.wikidata.org/entity/Q1428,Redmond Regional Medical Center
http://www.wikidata.org/entity/Q7309747,Point(-83.05569 42.34962),94,http://www.wikidata.org/entity/Q12439,Rehabilitation Institute of Michigan
http://www.wikidata.org/entity/Q7309754,Point(-121.933 37.3142),10,http://www.wikidata.org/entity/Q110739,Rehabilitation Trauma Center
http://www.wikidata.org/entity/Q7315115,Point(-94.558 39.0088),590,http://www.wikidata.org/entity/Q41819,Research Medical Center
http://www.wikidata.org/entity/Q7319213,Point(-78.703 35.8175),665,http://www.wikidata.org/entity/Q41087,Rex Hospital
http://www.wikidata.org/entity/Q7320925,Point(-71.40911111 41.81177778),719,http://www.wikidata.org/entity/Q18383,Rhode Island Hospital
http://www.wikidata.org/entity/Q7332729,Point(-117.6711 35.64061),25,http://www.wikidata.org/entity/Q862704,Ridgecrest Regional Hospital
http://www.wikidata.org/entity/Q7338469,Point(-117.196 33.9113),439,http://www.wikidata.org/entity/Q494720,Riverside University Health System - Medical Center
http://www.wikidata.org/entity/Q7338535,Point(-87.88147222 41.12477778),336,http://www.wikidata.org/entity/Q1204,Riverside Medical Center
http://www.wikidata.org/entity/Q7338537,Point(-83.034423888 40.030903055),796,http://www.wikidata.org/entity/Q16567,Riverside Methodist Hospital
http://www.wikidata.org/entity/Q7338555,Point(-83.175 42.149),162,http://www.wikidata.org/entity/Q1166,Riverside Osteopathic Hospital
http://www.wikidata.org/entity/Q7338757,Point(-74.0628 40.3539),476,http://www.wikidata.org/entity/Q1408,Riverview Medical Center
http://www.wikidata.org/entity/Q7339764,Point(-76.9949 36.2852),148,http://www.wikidata.org/entity/Q1454,Roanoke-Chowan Hospital
http://www.wikidata.org/entity/Q7351228,Point(-74.4492 40.4954),965,http://www.wikidata.org/entity/Q138338,Robert Wood Johnson University Hospital
http://www.wikidata.org/entity/Q7353039,Point(-81.2489 41.1758),117,http://www.wikidata.org/entity/Q1397,Robinson Memorial Hospital
http://www.wikidata.org/entity/Q7367861,Point(-104.934 39.731),420,http://www.wikidata.org/entity/Q1261,Rose Medical Center
http://www.wikidata.org/entity/Q3896131,Point(-96.838333333 32.811111111),862,http://www.wikidata.org/entity/Q16557,Parkland Memorial Hospital
http://www.wikidata.org/entity/Q4117596,Point(-81.6176 41.5024),1440,http://www.wikidata.org/entity/Q37320,Cleveland Clinic
http://www.wikidata.org/entity/Q4290210,Point(-77.4041 35.6077),861,http://www.wikidata.org/entity/Q1454,Vidant Medical Center
http://www.wikidata.org/entity/Q8061043,Point(-114.634 32.6835),406,http://www.wikidata.org/entity/Q79820,Yuma Regional Medical Center
http://www.wikidata.org/entity/Q4709342,Point(-73.7754 42.6535),734,http://www.wikidata.org/entity/Q1384,Albany Medical Center
http://www.wikidata.org/entity/Q5547055,Point(-77.075556 38.911667),609,http://www.wikidata.org/entity/Q61,Georgetown University Hospital
http://www.wikidata.org/entity/Q7894779,Point(-81.606777777 41.50625),1032,http://www.wikidata.org/entity/Q37320,University Hospitals of Cleveland
http://www.wikidata.org/entity/Q7895398,Point(-82.3422 29.6389),192,http://www.wikidata.org/entity/Q487999,University of Florida Cancer Hospital
http://www.wikidata.org/entity/Q7895529,Point(-87.67044444 41.86966667),485,http://www.wikidata.org/entity/Q1297,University of Illinois Medical Center
http://www.wikidata.org/entity/Q7895555,Point(-91.549 41.657),155,http://www.wikidata.org/entity/Q487977,University of Iowa Children's Hospital
http://www.wikidata.org/entity/Q7895561,Point(-91.548 41.658),811,http://www.wikidata.org/entity/Q1546,University of Iowa Hospitals and Clinics
http://www.wikidata.org/entity/Q7895700,Point(-76.6114 39.3878),224,http://www.wikidata.org/entity/Q488668,University of Maryland St. Joseph Medical Center
http://www.wikidata.org/entity/Q7895818,Point(-90.1732 32.3289),722,http://www.wikidata.org/entity/Q1494,University of Mississippi Medical Center
http://www.wikidata.org/entity/Q7895827,Point(-92.2884 38.9575),115,http://www.wikidata.org/entity/Q59670,University of Missouri Children's Hospital
http://www.wikidata.org/entity/Q7895835,Point(-92.3279 38.9384),550,http://www.wikidata.org/entity/Q59670,University of Missouri Hospital
http://www.wikidata.org/entity/Q7895841,Point(-92.2883 38.9576),157,http://www.wikidata.org/entity/Q59670,University of Missouri Women's and Children's Hospital
http://www.wikidata.org/entity/Q7895915,Point(-106.618 35.088),556,http://www.wikidata.org/entity/Q1522,University of New Mexico Hospital
http://www.wikidata.org/entity/Q7896419,Point(-83.943333 35.940556),581,http://www.wikidata.org/entity/Q185582,University of Tennessee Medical Center
http://www.wikidata.org/entity/Q7896515,Point(-111.836667 40.771667),425,http://www.wikidata.org/entity/Q23337,University of Utah Hospital
http://www.wikidata.org/entity/Q7896576,Point(-122.308055555 47.65),570,http://www.wikidata.org/entity/Q5083,University of Washington Medical Center
http://www.wikidata.org/entity/Q7902518,Point(-111.666 40.2472),395,http://www.wikidata.org/entity/Q23443,Utah Valley Hospital
http://www.wikidata.org/entity/Q7912174,Point(-118.4632 34.1949),350,http://www.wikidata.org/entity/Q769446,Valley Presbyterian Hospital
http://www.wikidata.org/entity/Q7912186,Point(-72.341667 43.385),25,http://www.wikidata.org/entity/Q759,Valley Regional Hospital
http://www.wikidata.org/entity/Q7914455,Point(-86.801 36.142),1019,http://www.wikidata.org/entity/Q23197,Vanderbilt University Medical Center
http://www.wikidata.org/entity/Q7920377,Point(-119.254 34.281),208,http://www.wikidata.org/entity/Q108127,Ventura County Medical Center
http://www.wikidata.org/entity/Q7921777,Point(-72.750548 44.331816),54,http://www.wikidata.org/entity/Q1374855,Vermont State Hospital
http://www.wikidata.org/entity/Q7924367,Point(-94.6842 37.3803),188,http://www.wikidata.org/entity/Q1558,Via Christi Hospital
http://www.wikidata.org/entity/Q7934401,Point(-122.327222 47.610278),336,http://www.wikidata.org/entity/Q5083,Virginia Mason Hospital
http://www.wikidata.org/entity/Q7962688,Point(-118.33 46.0552),72,http://www.wikidata.org/entity/Q1223,Walla Walla General Hospital
http://www.wikidata.org/entity/Q7971940,Point(-77.015 38.93),926,http://www.wikidata.org/entity/Q61,Washington Hospital Center
http://www.wikidata.org/entity/Q7976472,Point(-75.2604 41.5766),114,http://www.wikidata.org/entity/Q1400,Wayne Memorial Hospital
http://www.wikidata.org/entity/Q7981075,Point(-84.73156 33.7391),102,http://www.wikidata.org/entity/Q2856147,WellStar Douglas Hospital
http://www.wikidata.org/entity/Q7987411,Point(-71.824887 41.362316),125,http://www.wikidata.org/entity/Q1028023,Westerly Hospital
http://www.wikidata.org/entity/Q7988057,Point(-78.7328 39.6483),200,http://www.wikidata.org/entity/Q1391,Western Maryland Regional Medical Center
http://www.wikidata.org/entity/Q7988157,Point(-79.9464 40.4614),317,http://www.wikidata.org/entity/Q1342,Western Pennsylvania Hospital
http://www.wikidata.org/entity/Q7988334,Point(-122.565 47.178),806,http://www.wikidata.org/entity/Q983791,Western State Hospital
http://www.wikidata.org/entity/Q7990266,Point(-83.017695 39.994798),1382,http://www.wikidata.org/entity/Q16567,Wexner Medical Center at Ohio State University
http://www.wikidata.org/entity/Q8000323,Point(-159.364868 21.986004),72,http://www.wikidata.org/entity/Q782,Wilcox Health
http://www.wikidata.org/entity/Q8002469,Point(-81.1581 36.1592),130,http://www.wikidata.org/entity/Q1454,Wilkes Regional Medical Center
http://www.wikidata.org/entity/Q8003322,Point(-123.165 45.199),60,http://www.wikidata.org/entity/Q824,Willamette Valley Medical Center
http://www.wikidata.org/entity/Q8022366,Point(-119.757 39.502),116,http://www.wikidata.org/entity/Q1227,Willow Springs Center
http://www.wikidata.org/entity/Q8025659,Point(-81.3783 28.5262),285,http://www.wikidata.org/entity/Q49233,Winnie Palmer Hospital for Women & Babies
http://www.wikidata.org/entity/Q8026248,Point(-81.7254 28.0287),527,http://www.wikidata.org/entity/Q812,Winter Haven Hospital
http://www.wikidata.org/entity/Q8026554,Point(-73.6427 40.7401),591,http://www.wikidata.org/entity/Q2349502,Winthrop-University Hospital
http://www.wikidata.org/entity/Q8031277,Point(-71.41216667 41.81088889),137,http://www.wikidata.org/entity/Q18383,Women & Infants Hospital of Rhode Island
http://www.wikidata.org/entity/Q8032764,Point(-73.9425 40.6994),323,http://www.wikidata.org/entity/Q1384,Woodhull Medical and Mental Health Center
http://www.wikidata.org/entity/Q8034215,Point(-71.7693 42.2793),320,http://www.wikidata.org/entity/Q771,Worcester Recovery Center and Hospital
http://www.wikidata.org/entity/Q8039598,Point(-73.917222 40.704167),350,http://www.wikidata.org/entity/Q18419,Wyckoff Heights Medical Center
http://www.wikidata.org/entity/Q8043257,Point(-90.6686 42.5294),132,http://www.wikidata.org/entity/Q1546,Xavier Hospital
http://www.wikidata.org/entity/Q8047104,Point(-120.548 46.5936),222,http://www.wikidata.org/entity/Q1223,Yakima Valley Memorial Hospital
http://www.wikidata.org/entity/Q10858356,Point(-115.165556 36.163056),409,http://www.wikidata.org/entity/Q23768,Valley Hospital Medical Center
http://www.wikidata.org/entity/Q7490325,Point(-117.155 32.7994),206,http://www.wikidata.org/entity/Q16552,Sharp Mary Birch Hospital for Women & Newborns
http://www.wikidata.org/entity/Q6475625,Point(-120.352 42.1814),24,http://www.wikidata.org/entity/Q824,Lake District Hospital
http://www.wikidata.org/entity/Q6477989,Point(-76.206372 36.866711),296,http://www.wikidata.org/entity/Q49231,Lake Taylor Transitional Care Hospital
http://www.wikidata.org/entity/Q6483178,Point(-76.304 40.047),631,http://www.wikidata.org/entity/Q1400,Lancaster General Hospital
http://www.wikidata.org/entity/Q6484787,Point(-71.495616 42.004975),214,http://www.wikidata.org/entity/Q54276,Landmark Medical Center
http://www.wikidata.org/entity/Q6487198,Point(-75.262 39.988),331,http://www.wikidata.org/entity/Q1400,Lankenau Medical Center
http://www.wikidata.org/entity/Q6489609,Point(-80.2931 25.7056),146,http://www.wikidata.org/entity/Q812,Larkin Community Hospital
http://www.wikidata.org/entity/Q6492658,Point(-115.09527778 36.28527778),90,http://www.wikidata.org/entity/Q1227,VA Southern Nevada Healthcare System
http://www.wikidata.org/entity/Q6506577,Point(-90.0325 35.144),255,http://www.wikidata.org/entity/Q1509,Le Bonheur Children's Hospital
http://www.wikidata.org/entity/Q6517238,Point(-122.671 45.5433),554,http://www.wikidata.org/entity/Q6106,Legacy Emanuel Medical Center
http://www.wikidata.org/entity/Q6517242,Point(-122.696 45.5303),539,http://www.wikidata.org/entity/Q824,Legacy Good Samaritan Medical Center
http://www.wikidata.org/entity/Q6518847,Point(-75.524 40.5663),981,http://www.wikidata.org/entity/Q1400,Lehigh Valley Hospital
http://www.wikidata.org/entity/Q6523047,Point(-77.583 35.29),261,http://www.wikidata.org/entity/Q1454,Lenoir Memorial Hospital
http://www.wikidata.org/entity/Q6523170,Point(-73.961111 40.773611),652,http://www.wikidata.org/entity/Q11299,Lenox Hill Hospital
http://www.wikidata.org/entity/Q6537880,Point(-84.538 38.074),199,http://www.wikidata.org/entity/Q49241,Lexington Veterans Affairs Medical Center
http://www.wikidata.org/entity/Q6550756,Point(-73.923888888 40.816944444),362,http://www.wikidata.org/entity/Q60,Lincoln Hospital
http://www.wikidata.org/entity/Q6649621,Point(-118.30507 33.73831),587,http://www.wikidata.org/entity/Q290356,Little Company of Mary Hospital
http://www.wikidata.org/entity/Q6649624,Point(-118.35713 33.8386),317,http://www.wikidata.org/entity/Q489197,Little Company of Mary Hospital
http://www.wikidata.org/entity/Q6653100,Point(-104.986 39.5763),231,http://www.wikidata.org/entity/Q953583,Littleton Adventist Hospital
http://www.wikidata.org/entity/Q6667136,Point(-111.821 41.7574),146,http://www.wikidata.org/entity/Q829,Logan Regional Hospital
http://www.wikidata.org/entity/Q6672309,Point(-118.18719 33.80826),420,http://www.wikidata.org/entity/Q16739,Long Beach Memorial Medical Center
http://www.wikidata.org/entity/Q6682058,Point(-118.209 34.0594),633,http://www.wikidata.org/entity/Q65,Los Angeles County+USC Medical Center
http://www.wikidata.org/entity/Q6683243,Point(-118.8825 34.2073),321,http://www.wikidata.org/entity/Q208447,Los Robles Hospital & Medical Center
http://www.wikidata.org/entity/Q6686580,Point(-87.6494 41.967),236,http://www.wikidata.org/entity/Q1204,Louis A. Weiss Memorial Hospital
http://www.wikidata.org/entity/Q6694611,Point(-87.83527778 41.85861111),559,http://www.wikidata.org/entity/Q165247,Loyola University Medical Center
http://www.wikidata.org/entity/Q6697222,Point(-122.175 37.4361),312,http://www.wikidata.org/entity/Q110739,Lucile Packard Children's Hospital
http://www.wikidata.org/entity/Q6704935,Point(-87.6217 41.8961),288,http://www.wikidata.org/entity/Q1297,Lurie Children's Hospital
http://www.wikidata.org/entity/Q6705724,Point(-85.25 41.0389),396,http://www.wikidata.org/entity/Q49268,Lutheran Hospital of Indiana
http://www.wikidata.org/entity/Q6705728,Point(-74.0207 40.6466),450,http://www.wikidata.org/entity/Q18419,Lutheran Medical Center
http://www.wikidata.org/entity/Q6735870,Point(-73.998611 40.639444),711,http://www.wikidata.org/entity/Q18419,Maimonides Medical Center
http://www.wikidata.org/entity/Q6736406,Point(-70.276 43.653),637,http://www.wikidata.org/entity/Q724,Maine Medical Center
http://www.wikidata.org/entity/Q6747452,Point(-72.5255 41.7821),249,http://www.wikidata.org/entity/Q779,Manchester Memorial Hospital
http://www.wikidata.org/entity/Q6772586,Point(-87.4003 46.555),315,http://www.wikidata.org/entity/Q1166,Marquette General Hospital
http://www.wikidata.org/entity/Q6781791,Point(-112.17055556 33.5025),120,http://www.wikidata.org/entity/Q16556,Maryvale Hospital
http://www.wikidata.org/entity/Q6784110,Point(-88.7396 37.1662),25,http://www.wikidata.org/entity/Q304036,Massac Memorial Hospital
http://www.wikidata.org/entity/Q6784269,Point(-71.07 42.3607),41,http://www.wikidata.org/entity/Q771,Massachusetts Eye and Ear Infirmary
http://www.wikidata.org/entity/Q6785802,Point(-149.258 61.5625),74,http://www.wikidata.org/entity/Q797,Mat-Su Regional Medical Center
http://www.wikidata.org/entity/Q6797499,Point(-81.4423 30.2645),304,http://www.wikidata.org/entity/Q16568,Mayo Clinic Hospital – Jacksonville
http://www.wikidata.org/entity/Q7380894,Point(-88.270265 41.729569),210,http://www.wikidata.org/entity/Q1204,Rush–Copley Medical Center
http://www.wikidata.org/entity/Q7380894,Point(-88.2695 41.7295),210,http://www.wikidata.org/entity/Q1204,Rush–Copley Medical Center
http://www.wikidata.org/entity/Q7383498,Point(-72.955248 43.598062),144,http://www.wikidata.org/entity/Q25893,Rutland Regional Medical Center
http://www.wikidata.org/entity/Q7397235,Point(-123.082 44.0458),104,http://www.wikidata.org/entity/Q171224,Sacred Heart Medical Center University District
http://www.wikidata.org/entity/Q7397238,Point(-123.029 44.0789),392,http://www.wikidata.org/entity/Q824,Sacred Heart Medical Center at RiverBend
http://www.wikidata.org/entity/Q7401016,Point(-74.3049 40.7636),597,http://www.wikidata.org/entity/Q1408,Saint Barnabas Medical Center
http://www.wikidata.org/entity/Q7401259,Point(-122.417 37.7892),323,http://www.wikidata.org/entity/Q99,Saint Francis Memorial Hospital
http://www.wikidata.org/entity/Q7401436,Point(-118.479 34.0306),234,http://www.wikidata.org/entity/Q47164,Providence Saint John's Health Center Emergency Room
http://www.wikidata.org/entity/Q7401560,Point(-84.5236 38.0324),468,http://www.wikidata.org/entity/Q49241,Saint Joseph Hospital
http://www.wikidata.org/entity/Q7401677,Point(-90.2382 38.6227),356,http://www.wikidata.org/entity/Q38022,Saint Louis University Hospital
http://www.wikidata.org/entity/Q7401840,Point(-70.200556 44.100833),233,http://www.wikidata.org/entity/Q724,Saint Mary's Regional Medical Center
http://www.wikidata.org/entity/Q7401841,Point(-119.818 39.5318),380,http://www.wikidata.org/entity/Q1227,Saint Mary's Regional Medical Center
http://www.wikidata.org/entity/Q7402073,Point(-74.4596 40.5013),478,http://www.wikidata.org/entity/Q138338,Saint Peter's University Hospital
http://www.wikidata.org/entity/Q7402238,Point(-86.8443 36.1292),541,http://www.wikidata.org/entity/Q23197,Saint Thomas Hospital
http://www.wikidata.org/entity/Q7404125,Point(-123.035 44.933),454,http://www.wikidata.org/entity/Q43919,Salem Health Hospital
http://www.wikidata.org/entity/Q7408838,Point(-123.116 44.6319),76,http://www.wikidata.org/entity/Q824,Samaritan Albany General Hospital
http://www.wikidata.org/entity/Q7408843,Point(-122.908 44.5511),49,http://www.wikidata.org/entity/Q824,Samaritan Lebanon Community Hospital
http://www.wikidata.org/entity/Q7408844,Point(-123.995 44.9862),25,http://www.wikidata.org/entity/Q824,Samaritan North Lincoln Hospital
http://www.wikidata.org/entity/Q7408845,Point(-124.059 44.6291),48,http://www.wikidata.org/entity/Q824,Samaritan Pacific Communities Hospital
http://www.wikidata.org/entity/Q7413314,Point(-117.638 34.1014),363,http://www.wikidata.org/entity/Q747466,San Antonio Community Hospital
http://www.wikidata.org/entity/Q7413971,Point(-122.4092 37.79556),54,http://www.wikidata.org/entity/Q62,San Francisco Chinese Hospital
http://www.wikidata.org/entity/Q7414393,Point(-121.282 37.8866),196,http://www.wikidata.org/entity/Q99,San Joaquin General Hospital
http://www.wikidata.org/entity/Q7414607,Point(-108.217 36.7239),194,http://www.wikidata.org/entity/Q1522,San Juan Regional Medical Center
http://www.wikidata.org/entity/Q7414774,Point(-105.883 37.4722),49,http://www.wikidata.org/entity/Q1261,San Luis Valley Regional Medical Center
http://www.wikidata.org/entity/Q7419217,Point(-119.723 34.4304),519,http://www.wikidata.org/entity/Q108106,Santa Barbara Cottage Hospital
http://www.wikidata.org/entity/Q7419822,Point(-119.065154 34.365767),49,http://www.wikidata.org/entity/Q985348,Santa Paula Hospital
http://www.wikidata.org/entity/Q7419901,Point(-87.06708 30.6342),129,http://www.wikidata.org/entity/Q962936,Santa Rosa Medical Center
http://www.wikidata.org/entity/Q7423233,Point(-82.5314 27.3185),839,http://www.wikidata.org/entity/Q812,Sarasota Memorial Hospital
http://www.wikidata.org/entity/Q7435860,Point(-97.36383 31.07753),636,http://www.wikidata.org/entity/Q427075,Scott & White Memorial Hospital
http://www.wikidata.org/entity/Q7439197,Point(-117.159963 32.751387),700,http://www.wikidata.org/entity/Q16552,Scripps Mercy Hospital
http://www.wikidata.org/entity/Q7448716,Point(-119.59868 36.56786),57,http://www.wikidata.org/entity/Q271915,Selma Community Hospital
http://www.wikidata.org/entity/Q7452546,Point(-122.2547128 37.4795142),330,http://www.wikidata.org/entity/Q505549,Sequoia Hospital
http://www.wikidata.org/entity/Q7456803,Point(-122.475 37.6799),357,http://www.wikidata.org/entity/Q99,Seton Medical Center
http://www.wikidata.org/entity/Q7487947,Point(-81.6635 30.347),695,http://www.wikidata.org/entity/Q16568,Shands Jacksonville Medical Center
http://www.wikidata.org/entity/Q7491543,Point(-94.6914 38.995),504,http://www.wikidata.org/entity/Q1558,Shawnee Mission Medical Center
http://www.wikidata.org/entity/Q7495190,Point(-88.3302 42.0699),255,http://www.wikidata.org/entity/Q1204,Sherman Hospital
http://www.wikidata.org/entity/Q7495221,Point(-118.449 34.1596),153,http://www.wikidata.org/entity/Q99,Sherman Oaks Hospital
http://www.wikidata.org/entity/Q7504101,Point(-94.7769 29.3094),30,http://www.wikidata.org/entity/Q1439,Shriners Hospital for Children
http://www.wikidata.org/entity/Q7504104,Point(-95.4056 29.7044),40,http://www.wikidata.org/entity/Q1439,Shriners Hospital for Children
http://www.wikidata.org/entity/Q7504106,Point(-122.684 45.5008),29,http://www.wikidata.org/entity/Q824,Shriners Hospital for Children
http://www.wikidata.org/entity/Q7507196,Point(-77.109 38.9365),245,http://www.wikidata.org/entity/Q61,Sibley Memorial Hospital
http://www.wikidata.org/entity/Q7511603,Point(-119.02737 36.06913),163,http://www.wikidata.org/entity/Q927173,Sierra View District Hospital
http://www.wikidata.org/entity/Q7511621,Point(-120.66588 35.29175),165,http://www.wikidata.org/entity/Q49012,Sierra Vista Regional Medical Center
http://www.wikidata.org/entity/Q6801815,Point(-123.004 44.0532),114,http://www.wikidata.org/entity/Q824,McKenzie-Willamette Medical Center
http://www.wikidata.org/entity/Q6802077,Point(-83.7327 43.0141),378,http://www.wikidata.org/entity/Q1166,McLaren Flint
http://www.wikidata.org/entity/Q6802088,Point(-84.5556 42.7038),389,http://www.wikidata.org/entity/Q1166,McLaren–Greater Lansing Hospital
http://www.wikidata.org/entity/Q6804151,Point(-82.70806 28.03891),300,http://www.wikidata.org/entity/Q952992,Mease Countryside Hospital
http://www.wikidata.org/entity/Q6804152,Point(-82.783007 28.013402),143,http://www.wikidata.org/entity/Q990918,Mease Dunedin Hospital
http://www.wikidata.org/entity/Q6804938,Point(-76.48 39.3514),348,http://www.wikidata.org/entity/Q488668,MedStar Franklin Square Medical Center
http://www.wikidata.org/entity/Q6804940,Point(-76.5874 39.3595),137,http://www.wikidata.org/entity/Q5092,MedStar Good Samaritan Hospital
http://www.wikidata.org/entity/Q6804945,Point(-76.6143 39.3291),192,http://www.wikidata.org/entity/Q5092,MedStar Union Memorial Hospital
http://www.wikidata.org/entity/Q6806287,Point(-83.636167 32.833),637,http://www.wikidata.org/entity/Q219656,Medical Center of Central Georgia
http://www.wikidata.org/entity/Q6806290,Point(-96.3933 34.0072),120,http://www.wikidata.org/entity/Q1649,AllianceHealth Durant
http://www.wikidata.org/entity/Q6806291,Point(-104.998 40.4156),166,http://www.wikidata.org/entity/Q876195,Medical Center of the Rockies
http://www.wikidata.org/entity/Q6806294,Point(-96.7734 32.91179),700,http://www.wikidata.org/entity/Q16557,Medical City Dallas Hospital
http://www.wikidata.org/entity/Q6813632,Point(-71.0614 42.4603),234,http://www.wikidata.org/entity/Q54073,MelroseWakefield Hospital
http://www.wikidata.org/entity/Q6815447,Point(-95.3959 29.7133),1082,http://www.wikidata.org/entity/Q16555,Memorial Hermann–Texas Medical Center
http://www.wikidata.org/entity/Q6815467,Point(-71.37644 41.86991),294,http://www.wikidata.org/entity/Q49200,Memorial Hospital of Rhode Island
http://www.wikidata.org/entity/Q6815474,Point(-120.97452 37.66864),423,http://www.wikidata.org/entity/Q204561,Memorial Medical Center
http://www.wikidata.org/entity/Q6815476,Point(-89.6546 39.8086),500,http://www.wikidata.org/entity/Q1204,Memorial Medical Center
http://www.wikidata.org/entity/Q6818732,Point(-121.45248 38.57),342,http://www.wikidata.org/entity/Q18013,Mercy General Hospital
http://www.wikidata.org/entity/Q6818734,Point(-111.752122 33.287141),212,http://www.wikidata.org/entity/Q816,Mercy Gilbert Medical Center
http://www.wikidata.org/entity/Q6818761,Point(-84.3402 41.2838),23,http://www.wikidata.org/entity/Q651108,Mercy Hospital of Defiance
http://www.wikidata.org/entity/Q6818780,Point(-76.6133 39.2925),178,http://www.wikidata.org/entity/Q5092,"Mercy Medical Center (Baltimore, Maryland)"
http://www.wikidata.org/entity/Q6818781,Point(-91.656 41.978),450,http://www.wikidata.org/entity/Q1546,Mercy Medical Center
http://www.wikidata.org/entity/Q6818784,Point(-72.5937 42.1155),301,http://www.wikidata.org/entity/Q49158,Mercy Medical Center
http://www.wikidata.org/entity/Q6818785,Point(-90.675 42.493),263,http://www.wikidata.org/entity/Q1546,Mercy Medical Center – Dubuque
http://www.wikidata.org/entity/Q6818786,Point(-120.467 37.3337),185,http://www.wikidata.org/entity/Q499189,Mercy Medical Center Merced
http://www.wikidata.org/entity/Q6818797,Point(-121.313 38.6682),370,http://www.wikidata.org/entity/Q99,Mercy San Juan Medical Center
http://www.wikidata.org/entity/Q6823834,Point(-121.417 38.4641),162,http://www.wikidata.org/entity/Q99,Methodist Hospital of Sacramento
http://www.wikidata.org/entity/Q6823835,Point(-86.1625 39.790278),802,http://www.wikidata.org/entity/Q6346,Methodist Hospital of Indianapolis
http://www.wikidata.org/entity/Q6827285,Point(-80.294267 25.741458),289,http://www.wikidata.org/entity/Q812,Miami Children's Hospital
http://www.wikidata.org/entity/Q6827467,Point(-84.186 39.7448),848,http://www.wikidata.org/entity/Q34739,Miami Valley Hospital
http://www.wikidata.org/entity/Q6827469,Point(-84.114828 39.652918),60,http://www.wikidata.org/entity/Q2375175,Miami Valley Hospital South
http://www.wikidata.org/entity/Q6830017,Point(-95.389 29.7),535,http://www.wikidata.org/entity/Q1439,Michael E. DeBakey Veterans Affairs Medical Center in Houston
http://www.wikidata.org/entity/Q6840883,Point(-84.2569 43.6341),250,http://www.wikidata.org/entity/Q1166,MidMichigan Medical Center-Midland
http://www.wikidata.org/entity/Q6840946,Point(-69.8913 43.906),93,http://www.wikidata.org/entity/Q724,Mid Coast Hospital
http://www.wikidata.org/entity/Q6841621,Point(-86.4243 35.8607),286,http://www.wikidata.org/entity/Q501766,Middle Tennessee Medical Center
http://www.wikidata.org/entity/Q6848228,Point(-115.049386 36.246),50,http://www.wikidata.org/entity/Q735912,Mike O'Callaghan Military Medical Center
http://www.wikidata.org/entity/Q6848228,Point(-115.049 36.2458),50,http://www.wikidata.org/entity/Q735912,Mike O'Callaghan Military Medical Center
http://www.wikidata.org/entity/Q6851731,Point(-73.0647 41.217),106,http://www.wikidata.org/entity/Q779,Milford Hospital
http://www.wikidata.org/entity/Q6851752,Point(-71.5282 42.1334),121,http://www.wikidata.org/entity/Q3857885,Milford Regional Medical Center
http://www.wikidata.org/entity/Q6865441,Point(-121.1702 44.288),48,http://www.wikidata.org/entity/Q824,St. Charles Medical Center – Redmond
http://www.wikidata.org/entity/Q7591606,Point(-84.1178 40.7417),425,http://www.wikidata.org/entity/Q1397,St. Rita's Medical Center
